RANGE,FRAMECOUNT,,,,RANGE,RANGE
23.0568,14261,,,,23.0568,-0.9843
23.2947,14262,,,,23.2947,-1.2378
22.6785,14263,,,,22.6785,-4.2486
22.3704,14264,,,,22.3704,-1.3704
23.3961,14265,,,,23.3961,-1.8462
22.9359,14266,,,,22.9359,-2.0646
21.8478,14267,,,,21.8478,-3.6675
22.9905,14268,,,,22.9905,-1.5459
22.5303,14269,,,,22.5303,-2.9694
21.021,14270,,,,21.021,-2.7276
20.358,14271,,,,20.358,-3.3282
22.191,14272,,,,22.191,-2.1621
22.4133,14273,,,,22.4133,-2.0139
22.3197,14274,,,,22.3197,-1.9008
21.6528,14275,,,,21.6528,-1.2612
20.904,14276,,,,20.904,-1.0857
20.4828,14277,,,,20.4828,-1.9437
21.7152,14278,,,,21.7152,-0.6957
19.3596,14279,,,,19.3596,-2.0373
21.4734,14280,,,,21.4734,-1.9047
20.3346,14281,,,,20.3346,-1.8345
20.9079,14282,,,,20.9079,-2.6496
20.1162,14283,,,,20.1162,-1.8267
20.2995,14284,,,,20.2995,-1.9437
19.3596,14285,,,,19.3596,-3.3945
20.2176,14286,,,,20.2176,-3.5154
19.7769,14287,,,,19.7769,-2.1894
19.5078,14288,,,,19.5078,-3.7065
19.0164,14289,,,,19.0164,-3.5661
18.0375,14290,,,,18.0375,-3.9405
19.5819,14291,,,,19.5819,-3.4101
19.9056,14292,,,,19.9056,-4.155
21.5436,14293,,,,21.5436,-5.2314
21.2355,14294,,,,21.2355,-4.7205
20.4399,14295,,,,20.4399,-4.2486
19.8822,14296,,,,19.8822,-3.2463
20.2956,14297,,,,20.2956,-6.6159
20.046,14298,,,,20.046,-4.5684
19.6443,14299,,,,19.6443,-3.7221
18.8721,14300,,,,18.8721,-4.4982
19.3986,14301,,,,19.3986,-5.4576
17.7333,14302,,,,17.7333,-5.0091
18.7356,14303,,,,18.7356,-4.7829
18.9111,14304,,,,18.9111,-6.0504
18.8955,14305,,,,18.8955,-6.4833
19.6326,14306,,,,19.6326,-6.0309
19.9992,14307,,,,19.9992,-7.7469
19.851,14308,,,,19.851,-5.6721
20.0616,14309,,,,20.0616,-7.002
19.2816,14310,,,,19.2816,-4.9155
18.4704,14311,,,,18.4704,-6.0933
18.9735,14312,,,,18.9735,-6.651
18.0609,14313,,,,18.0609,-5.5668
20.4789,14314,,,,20.4789,-10.2312
19.344,14315,,,,19.344,-6.8226
19.5663,14316,,,,19.5663,-6.1401
19.5078,14317,,,,19.5078,-6.3429
20.2878,14318,,,,20.2878,-6.3351
18.7941,14319,,,,18.7941,-7.5246
18.7161,14320,,,,18.7161,-6.6042
17.5344,14321,,,,17.5344,-6.3156
19.1646,14322,,,,19.1646,-9.4824
18.7941,14323,,,,18.7941,-6.9708
18.4002,14324,,,,18.4002,-7.938
19.5078,14325,,,,19.5078,-8.6634
19.578,14326,,,,19.578,-9.5877
18.369,14327,,,,18.369,-6.8148
19.9797,14328,,,,19.9797,-8.4099
18.915,14329,,,,18.915,-9.2289
19.2426,14330,,,,19.2426,-7.4388
18.0024,14331,,,,18.0024,-8.2149
19.4025,14332,,,,19.4025,-8.2461
18.2832,14333,,,,18.2832,-8.7024
17.6553,14334,,,,17.6553,-10.1376
19.9407,14335,,,,19.9407,-8.5581
19.4376,14336,,,,19.4376,-10.0089
18.8838,14337,,,,18.8838,-9.8295
19.5897,14338,,,,19.5897,-9.9621
19.5702,14339,,,,19.5702,-10.4067
17.9283,14340,,,,17.9283,-9.4044
19.8315,14341,,,,19.8315,-9.2328
19.7418,14342,,,,19.7418,-10.6602
18.0336,14343,,,,18.0336,-11.2569
20.0499,14344,,,,20.0499,-10.6017
19.9329,14345,,,,19.9329,-10.707
17.9634,14346,,,,17.9634,-10.4184
19.4844,14347,,,,19.4844,-10.2468
19.3908,14348,,,,19.3908,-10.9488
18.1584,14349,,,,18.1584,-9.6111
19.9641,14350,,,,19.9641,-10.6758
18.6654,14351,,,,18.6654,-11.2374
18.0843,14352,,,,18.0843,-10.4457
19.0944,14353,,,,19.0944,-11.1711
19.2465,14354,,,,19.2465,-10.1103
17.8113,14355,,,,17.8113,-9.966
18.8136,14356,,,,18.8136,-11.2452
17.9829,14357,,,,17.9829,-11.6391
19.9212,14358,,,,19.9212,-10.7694
16.8753,14359,,,,16.8753,-11.2569
18.1506,14360,,,,18.1506,-11.8692
17.1639,14361,,,,17.1639,-11.526
16.8597,14362,,,,16.8597,-11.6859
18.018,14363,,,,18.018,-12.9768
17.3511,14364,,,,17.3511,-11.5572
16.8285,14365,,,,16.8285,-10.8747
16.4151,14366,,,,16.4151,-10.4418
17.8542,14367,,,,17.8542,-9.6579
18.5094,14368,,,,18.5094,-12.2748
17.8035,14369,,,,17.8035,-12.3606
18.0219,14370,,,,18.0219,-13.437
16.9221,14371,,,,16.9221,-14.3145
19.0671,14372,,,,19.0671,-14.8917
17.7645,14373,,,,17.7645,-14.5563
19.1997,14374,,,,19.1997,-12.657
17.8542,14375,,,,17.8542,-11.9472
19.3947,14376,,,,19.3947,-12.267
18.2754,14377,,,,18.2754,-12.8676
18.3963,14378,,,,18.3963,-11.8575
16.848,14379,,,,16.848,-10.8162
16.9767,14380,,,,16.9767,-13.5891
17.5227,14381,,,,17.5227,-12.8988
16.9299,14382,,,,16.9299,-11.643
18.5055,14383,,,,18.5055,-10.6173
17.7021,14384,,,,17.7021,-11.7756
17.7645,14385,,,,17.7645,-12.9261
14.8356,14386,,,,14.8356,-12.8676
19.11,14387,,,,19.11,-13.1913
18.3339,14388,,,,18.3339,-13.5891
17.7255,14389,,,,17.7255,-13.3473
17.5773,14390,,,,17.5773,-16.0071
18.7902,14391,,,,18.7902,-12.6063
18.2715,14392,,,,18.2715,-12.8715
17.5617,14393,,,,17.5617,-14.8644
17.6007,14394,,,,17.6007,-13.1211
16.4853,14395,,,,16.4853,-14.5953
18.0687,14396,,,,18.0687,-12.6765
17.394,14397,,,,17.394,-13.4253
17.6553,14398,,,,17.6553,-13.1874
17.8581,14399,,,,17.8581,-12.1968
17.3199,14400,,,,17.3199,-13.086
17.6358,14401,,,,17.6358,-13.6749
18.9189,14402,,,,18.9189,-13.4019
19.227,14403,,,,19.227,-14.7162
18.6771,14404,,,,18.6771,-14.5719
18.4002,14405,,,,18.4002,-13.9011
19.3518,14406,,,,19.3518,-14.061
18.174,14407,,,,18.174,-12.2592
19.2777,14408,,,,19.2777,-13.983
16.5048,14409,,,,16.5048,-14.1507
18.6732,14410,,,,18.6732,-13.9557
18.7434,14411,,,,18.7434,-13.7685
18.8409,14412,,,,18.8409,-14.3106
18.2247,14413,,,,18.2247,-14.4471
14.2818,14414,,,,14.2818,-14.7201
18.0102,14415,,,,18.0102,-14.4783
17.9166,14416,,,,17.9166,-16.7637
16.614,14417,,,,16.614,-16.245
17.4057,14418,,,,17.4057,-16.2918
13.923,14419,,,,13.923,-15.7926
16.77,14420,,,,16.77,-16.1163
18.1974,14421,,,,18.1974,-16.4907
17.9907,14422,,,,17.9907,-14.5641
16.5984,14423,,,,16.5984,-15.27
17.6592,14424,,,,17.6592,-15.1608
18.486,14425,,,,18.486,-14.8839
17.3121,14426,,,,17.3121,-14.3028
19.4298,14427,,,,19.4298,-14.5914
17.8308,14428,,,,17.8308,-13.9479
18.3417,14429,,,,18.3417,-14.8488
18.2364,14430,,,,18.2364,-16.3464
18.5523,14431,,,,18.5523,-14.6928
17.5617,14432,,,,17.5617,-14.7903
18.0414,14433,,,,18.0414,-13.8114
17.1249,14434,,,,17.1249,-14.5914
17.9673,14435,,,,17.9673,-14.88
17.7099,14436,,,,17.7099,-15.1296
18.3417,14437,,,,18.3417,-14.2053
17.5851,14438,,,,17.5851,-15.4845
17.6475,14439,,,,17.6475,-15.9447
17.8932,14440,,,,17.8932,-14.8137
17.4642,14441,,,,17.4642,-14.88
18.8136,14442,,,,18.8136,-13.7373
17.8152,14443,,,,17.8152,-13.4487
19.4922,14444,,,,19.4922,-13.3161
19.1997,14445,,,,19.1997,-12.5205
20.2995,14446,,,,20.2995,-11.9706
20.0577,14447,,,,20.0577,-11.8848
20.8767,14448,,,,20.8767,-11.0658
20.202,14449,,,,20.202,-11.1009
19.6872,14450,,,,19.6872,-11.292
21.2238,14451,,,,21.2238,-10.8435
20.3775,14452,,,,20.3775,-10.707
21.1224,14453,,,,21.1224,-9.7008
22.0584,14454,,,,22.0584,-9.147
22.7175,14455,,,,22.7175,-9.4005
22.854,14456,,,,22.854,-8.1447
24.3282,14457,,,,24.3282,-6.144
23.8329,14458,,,,23.8329,-6.2649
24.2658,14459,,,,24.2658,-6.2766
25.7712,14460,,,,25.7712,-6.7563
26.6955,14461,,,,26.6955,-5.3952
27.5028,14462,,,,27.5028,-4.5177
27.7056,14463,,,,27.7056,-4.6347
27.5652,14464,,,,27.5652,-4.2798
26.9529,14465,,,,26.9529,-1.9047
26.4927,14466,,,,26.4927,-1.6512
27.9318,14467,,,,27.9318,-0.879
28.2516,14468,,,,28.2516,0.6576
30.1158,14469,,,,30.1158,0.798
29.2539,14470,,,,29.2539,0.4548
31.3092,14471,,,,31.3092,2.2332
29.2305,14472,,,,29.2305,2.5881
30.3693,14473,,,,30.3693,3.1731
29.9988,14474,,,,29.9988,2.9781
30.9387,14475,,,,30.9387,2.6427
30.4317,14476,,,,30.4317,3.5709
31.2156,14477,,,,31.2156,2.9625
31.4184,14478,,,,31.4184,4.5576
31.5003,14479,,,,31.5003,4.8228
31.5432,14480,,,,31.5432,4.7643
30.9309,14481,,,,30.9309,5.7432
30.7866,14482,,,,30.7866,6.8664
32.3037,14483,,,,32.3037,5.946
31.1727,14484,,,,31.1727,6.3867
33.1461,14485,,,,33.1461,7.3773
31.7109,14486,,,,31.7109,5.9031
32.1321,14487,,,,32.1321,7.2915
32.9004,14488,,,,32.9004,7.9116
33.4347,14489,,,,33.4347,7.3773
32.721,14490,,,,32.721,5.2986
33.696,14491,,,,33.696,7.0536
34.5813,14492,,,,34.5813,7.7244
34.2498,14493,,,,34.2498,7.9623
33.3138,14494,,,,33.3138,6.8625
33.345,14495,,,,33.345,8.5005
33.2007,14496,,,,33.2007,7.0107
33.2436,14497,,,,33.2436,9.8655
33.4776,14498,,,,33.4776,7.5996
32.7093,14499,,,,32.7093,8.1183
31.9215,14500,,,,31.9215,8.5005
34.2498,14501,,,,34.2498,5.79
31.7811,14502,,,,31.7811,7.5918
33.4737,14503,,,,33.4737,6.8157
31.7694,14504,,,,31.7694,7.1589
31.4691,14505,,,,31.4691,5.8875
31.9566,14506,,,,31.9566,7.1589
33.5946,14507,,,,33.5946,5.7783
33.2943,14508,,,,33.2943,8.2899
33.501,14509,,,,33.501,8.2782
34.7763,14510,,,,34.7763,9.2454
34.1523,14511,,,,34.1523,9.3468
35.0571,14512,,,,35.0571,9.7641
34.7334,14513,,,,34.7334,10.6143
35.0961,14514,,,,35.0961,9.6393
35.6343,14515,,,,35.6343,10.5714
34.0665,14516,,,,34.0665,11.4333
36.6639,14517,,,,36.6639,10.9653
35.8527,14518,,,,35.8527,9.5301
36.7497,14519,,,,36.7497,8.3718
34.5462,14520,,,,34.5462,11.5854
34.7763,14521,,,,34.7763,12.0495
36.5235,14522,,,,36.5235,12.5136
36.5508,14523,,,,36.5508,12.4902
36.8979,14524,,,,36.8979,12.0378
34.9752,14525,,,,34.9752,13.356
36.6756,14526,,,,36.6756,10.0722
34.4487,14527,,,,34.4487,11.8896
36.3129,14528,,,,36.3129,12.7905
37.1787,14529,,,,37.1787,12.5409
36.4611,14530,,,,36.4611,12.7983
36.6522,14531,,,,36.6522,11.6088
36.2856,14532,,,,36.2856,12.5721
37.0188,14533,,,,37.0188,12.4473
36.9798,14534,,,,36.9798,12.1704
36.4182,14535,,,,36.4182,11.9208
38.1576,14536,,,,38.1576,12.5526
36.1491,14537,,,,36.1491,10.1775
37.8183,14538,,,,37.8183,12.693
37.1865,14539,,,,37.1865,12.4707
38.5905,14540,,,,38.5905,12.4122
36.8628,14541,,,,36.8628,12.2211
35.9892,14542,,,,35.9892,12.2718
37.0149,14543,,,,37.0149,12.81
37.3464,14544,,,,37.3464,11.7375
37.245,14545,,,,37.245,11.8818
37.9353,14546,,,,37.9353,12.7437
35.5875,14547,,,,35.5875,12.4902
35.7864,14548,,,,35.7864,13.4223
36.7224,14549,,,,36.7224,11.9169
37.3035,14550,,,,37.3035,12.5136
37.0968,14551,,,,37.0968,12.5253
36.5625,14552,,,,36.5625,12.3654
37.2957,14553,,,,37.2957,12.3381
38.493,14554,,,,38.493,11.5776
38.3214,14555,,,,38.3214,13.8396
38.4969,14556,,,,38.4969,12.8139
38.0289,14557,,,,38.0289,13.8201
36.348,14558,,,,36.348,13.4613
38.0133,14559,,,,38.0133,12.4668
38.5593,14560,,,,38.5593,13.7031
37.7832,14561,,,,37.7832,9.4053
38.0679,14562,,,,38.0679,9.963
37.2801,14563,,,,37.2801,10.5675
39.4758,14564,,,,39.4758,12.7203
36.6951,14565,,,,36.6951,14.1477
38.4072,14566,,,,38.4072,12.8724
37.6701,14567,,,,37.6701,14.1321
36.387,14568,,,,36.387,13.0089
36.8199,14569,,,,36.8199,13.3638
36.5001,14570,,,,36.5001,13.6602
38.4618,14571,,,,38.4618,11.7297
39.2925,14572,,,,39.2925,12.4551
36.9135,14573,,,,36.9135,13.0128
38.5944,14574,,,,38.5944,13.1337
37.0071,14575,,,,37.0071,14.2959
37.5843,14576,,,,37.5843,13.0713
38.7309,14577,,,,38.7309,12.2055
39.5577,14578,,,,39.5577,12.5487
38.8674,14579,,,,38.8674,12.2757
37.5102,14580,,,,37.5102,12.0846
37.596,14581,,,,37.596,12.8724
37.011,14582,,,,37.011,9.3312
37.5024,14583,,,,37.5024,11.406
38.6802,14584,,,,38.6802,10.8912
38.2941,14585,,,,38.2941,12.1197
38.6802,14586,,,,38.6802,10.5909
38.3604,14587,,,,38.3604,9.9006
36.7419,14588,,,,36.7419,10.6143
38.4072,14589,,,,38.4072,9.7407
36.6951,14590,,,,36.6951,9.261
37.2489,14591,,,,37.2489,9.4053
37.7286,14592,,,,37.7286,9.3468
34.9986,14593,,,,34.9986,9.3624
37.0812,14594,,,,37.0812,8.7579
37.4556,14595,,,,37.4556,8.5746
34.9245,14596,,,,34.9245,8.5707
35.8254,14597,,,,35.8254,8.988
33.5673,14598,,,,33.5673,8.559
35.5875,14599,,,,35.5875,5.5209
34.398,14600,,,,34.398,7.233
35.9385,14601,,,,35.9385,7.3305
33.774,14602,,,,33.774,8.2626
34.3785,14603,,,,34.3785,6.1449
35.2638,14604,,,,35.2638,8.1963
35.2287,14605,,,,35.2287,7.4709
35.0064,14606,,,,35.0064,6.726
32.6703,14607,,,,32.6703,6.4725
32.799,14608,,,,32.799,7.701
32.6859,14609,,,,32.6859,6.2385
34.9869,14610,,,,34.9869,7.3461
33.657,14611,,,,33.657,5.1504
33.9651,14612,,,,33.9651,6.6129
34.0119,14613,,,,34.0119,4.7643
32.214,14614,,,,32.214,5.5911
31.5198,14615,,,,31.5198,1.9719
31.9059,14616,,,,31.9059,5.9343
31.8045,14617,,,,31.8045,5.7276
32.5182,14618,,,,32.5182,5.8797
30.4512,14619,,,,30.4512,4.9905
32.292,14620,,,,32.292,5.6262
31.1454,14621,,,,31.1454,6.0552
31.1025,14622,,,,31.1025,5.6301
31.7187,14623,,,,31.7187,4.7721
31.1727,14624,,,,31.1727,3.9219
30.0222,14625,,,,30.0222,3.8439
30.9036,14626,,,,30.9036,4.9008
28.9809,14627,,,,28.9809,3.2589
31.5822,14628,,,,31.5822,3.5202
28.8015,14629,,,,28.8015,2.5998
29.7063,14630,,,,29.7063,3.0483
30.069,14631,,,,30.069,2.4984
29.8116,14632,,,,29.8116,2.6271
30.3186,14633,,,,30.3186,1.8354
31.0323,14634,,,,31.0323,1.1841
29.0238,14635,,,,29.0238,0.0531
29.055,14636,,,,29.055,-2.4468
29.757,14637,,,,29.757,1.2621
28.2399,14638,,,,28.2399,1.4181
28.0176,14639,,,,28.0176,0.5913
25.8219,14640,,,,25.8219,1.3869
26.7267,14641,,,,26.7267,0.0687
28.0722,14642,,,,28.0722,0.6615
24.9366,14643,,,,24.9366,-0.3252
26.4693,14644,,,,26.4693,-1.5654
27.3663,14645,,,,27.3663,-0.021
26.2665,14646,,,,26.2665,1.2036
26.286,14647,,,,26.286,-0.7386
25.6347,14648,,,,25.6347,-1.3431
24.9171,14649,,,,24.9171,-0.489
24.5934,14650,,,,24.5934,0.0375
24.8586,14651,,,,24.8586,-0.1965
24.1605,14652,,,,24.1605,-1.1871
25.4709,14653,,,,25.4709,-3.0162
24.4842,14654,,,,24.4842,-2.0919
23.01,14655,,,,23.01,-2.9304
26.2002,14656,,,,26.2002,-1.8813
23.9577,14657,,,,23.9577,-2.9226
24.3672,14658,,,,24.3672,-4.2798
23.4195,14659,,,,23.4195,-5.2158
23.634,14660,,,,23.634,-3.8742
24.3438,14661,,,,24.3438,-3.5739
23.5365,14662,,,,23.5365,-4.5645
23.1777,14663,,,,23.1777,-8.4606
22.6863,14664,,,,22.6863,-5.3562
22.9047,14665,,,,22.9047,-4.8141
24.2268,14666,,,,24.2268,-6.6432
22.8111,14667,,,,22.8111,-6.2259
22.5888,14668,,,,22.5888,-5.7033
22.191,14669,,,,22.191,-6.0153
21.7035,14670,,,,21.7035,-5.9178
22.4328,14671,,,,22.4328,-6.1284
23.9187,14672,,,,23.9187,-6.6822
21.7503,14673,,,,21.7503,-6.612
22.4952,14674,,,,22.4952,-7.4232
23.2362,14675,,,,23.2362,-11.9628
21.7854,14676,,,,21.7854,-11.9316
23.1855,14677,,,,23.1855,-7.8639
21.4929,14678,,,,21.4929,-7.86
21.7464,14679,,,,21.7464,-8.1798
22.5927,14680,,,,22.5927,-7.4427
22.1286,14681,,,,22.1286,-8.679
21.099,14682,,,,21.099,-9.3108
21.0054,14683,,,,21.0054,-9.8139
21.9258,14684,,,,21.9258,-12.8871
21.0834,14685,,,,21.0834,-8.5269
21.1146,14686,,,,21.1146,-7.1892
20.0031,14687,,,,20.0031,-7.7781
21.3408,14688,,,,21.3408,-9.4239
21.0132,14689,,,,21.0132,-11.0424
22.0662,14690,,,,22.0662,-10.1298
18.8097,14691,,,,18.8097,-9.069
19.5585,14692,,,,19.5585,-8.2071
18.8604,14693,,,,18.8604,-9.3264
20.5179,14694,,,,20.5179,-10.0362
19.071,14695,,,,19.071,-9.8295
20.592,14696,,,,20.592,-10.3599
19.2426,14697,,,,19.2426,-10.4535
20.3775,14698,,,,20.3775,-11.4987
20.5764,14699,,,,20.5764,-11.6508
19.2504,14700,,,,19.2504,-12.7701
18.4041,14701,,,,18.4041,-12.3957
19.4142,14702,,,,19.4142,-13.0353
18.6264,14703,,,,18.6264,-11.9394
17.5071,14704,,,,17.5071,-12.7038
18.5718,14705,,,,18.5718,-13.398
17.4759,14706,,,,17.4759,-14.2131
17.2653,14707,,,,17.2653,-13.4253
18.6966,14708,,,,18.6966,-13.0665
17.4252,14709,,,,17.4252,-13.3356
18.4626,14710,,,,18.4626,-13.1328
18.4041,14711,,,,18.4041,-13.9869
19.6911,14712,,,,19.6911,-13.8153
18.0258,14713,,,,18.0258,-14.0415
18.7512,14714,,,,18.7512,-14.6148
17.9283,14715,,,,17.9283,-14.5641
16.6335,14716,,,,16.6335,-13.515
18.0999,14717,,,,18.0999,-14.3223
18.7122,14718,,,,18.7122,-13.8621
18.1662,14719,,,,18.1662,-13.7139
18.3222,14720,,,,18.3222,-14.2833
18.2676,14721,,,,18.2676,-14.6343
17.4408,14722,,,,17.4408,-19.8564
18.3924,14723,,,,18.3924,-17.3487
18.4197,14724,,,,18.4197,-15.6561
19.5117,14725,,,,19.5117,-16.6116
17.4681,14726,,,,17.4681,-15.465
18.7824,14727,,,,18.7824,-14.5446
18.9774,14728,,,,18.9774,-14.7435
17.5071,14729,,,,17.5071,-15.0594
18.0531,14730,,,,18.0531,-17.8284
18.4704,14731,,,,18.4704,-14.1897
18.0063,14732,,,,18.0063,-13.5072
17.9244,14733,,,,17.9244,-15.816
19.1529,14734,,,,19.1529,-19.4625
20.1942,14735,,,,20.1942,-13.9245
20.3424,14736,,,,20.3424,-13.0548
19.0827,14737,,,,19.0827,-13.0899
20.2371,14738,,,,20.2371,-12.345
20.1006,14739,,,,20.1006,-13.0821
17.7294,14740,,,,17.7294,-12.852
19.2582,14741,,,,19.2582,-13.0704
21.0132,14742,,,,21.0132,-13.5618
20.4399,14743,,,,20.4399,-13.8426
21.7347,14744,,,,21.7347,-13.593
19.1022,14745,,,,19.1022,-13.5735
18.0882,14746,,,,18.0882,-14.1195
19.5702,14747,,,,19.5702,-12.9651
21.8049,14748,,,,21.8049,-12.9612
19.9017,14749,,,,19.9017,-12.6414
19.8198,14750,,,,19.8198,-11.8224
21.3603,14751,,,,21.3603,-14.6538
21.2979,14752,,,,21.2979,-11.8536
18.5952,14753,,,,18.5952,-14.256
20.9664,14754,,,,20.9664,-13.2771
20.9352,14755,,,,20.9352,-15.9447
19.2933,14756,,,,19.2933,-15.4884
18.8955,14757,,,,18.8955,-12.1773
20.1084,14758,,,,20.1084,-12.4347
21.3096,14759,,,,21.3096,-11.7444
21.06,14760,,,,21.06,-11.6781
20.2839,14761,,,,20.2839,-12.4659
20.7246,14762,,,,20.7246,-12.7818
20.475,14763,,,,20.475,-12.6765
20.5218,14764,,,,20.5218,-12.7584
20.9586,14765,,,,20.9586,-12.7194
22.3236,14766,,,,22.3236,-13.6047
20.7402,14767,,,,20.7402,-15.4728
21.1497,14768,,,,21.1497,-16.05
21.2394,14769,,,,21.2394,-12.9729
19.6755,14770,,,,19.6755,-14.3769
21.7854,14771,,,,21.7854,-13.1562
21.3642,14772,,,,21.3642,-12.5049
21.0171,14773,,,,21.0171,-14.607
19.7925,14774,,,,19.7925,-15.6288
20.982,14775,,,,20.982,-16.3698
22.113,14776,,,,22.113,-14.7942
21.4656,14777,,,,21.4656,-15.1296
21.1887,14778,,,,21.1887,-14.0259
22.7565,14779,,,,22.7565,-12.4503
20.3658,14780,,,,20.3658,-13.0587
21.3096,14781,,,,21.3096,-11.3076
21.6372,14782,,,,21.6372,-11.3583
18.9306,14783,,,,18.9306,-11.3271
20.7636,14784,,,,20.7636,-12.228
22.1169,14785,,,,22.1169,-11.4987
21.2433,14786,,,,21.2433,-13.3551
20.7207,14787,,,,20.7207,-11.1204
22.5108,14788,,,,22.5108,-10.9332
21.801,14789,,,,21.801,-10.5315
21.6567,14790,,,,21.6567,-10.4847
21.9219,14791,,,,21.9219,-10.8474
20.7948,14792,,,,20.7948,-10.1649
21.3681,14793,,,,21.3681,-9.7398
21.6606,14794,,,,21.6606,-10.6953
22.1754,14795,,,,22.1754,-10.1259
21.4188,14796,,,,21.4188,-10.1805
23.2401,14797,,,,23.2401,-8.8038
21.2394,14798,,,,21.2394,-9.4239
20.9703,14799,,,,20.9703,-9.2562
22.9008,14800,,,,22.9008,-8.0511
21.0561,14801,,,,21.0561,-7.1268
21.4227,14802,,,,21.4227,-10.9176
21.801,14803,,,,21.801,-10.6173
22.4406,14804,,,,22.4406,-7.8873
21.2199,14805,,,,21.2199,-8.1525
21.9726,14806,,,,21.9726,-7.6338
21.7581,14807,,,,21.7581,-8.0706
23.2284,14808,,,,23.2284,-6.8811
22.776,14809,,,,22.776,-7.8405
23.0412,14810,,,,23.0412,-6.5379
23.0529,14811,,,,23.0529,-7.5012
21.7074,14812,,,,21.7074,-6.2532
23.7354,14813,,,,23.7354,-8.0979
24.1254,14814,,,,24.1254,-7.4232
23.4741,14815,,,,23.4741,-7.2477
22.5186,14816,,,,22.5186,-6.9864
21.2667,14817,,,,21.2667,-7.2945
22.62,14818,,,,22.62,-7.5051
23.6301,14819,,,,23.6301,-7.7469
23.9499,14820,,,,23.9499,-6.6042
22.425,14821,,,,22.425,-7.3062
23.9772,14822,,,,23.9772,-8.5542
23.049,14823,,,,23.049,-8.8233
24.5778,14824,,,,24.5778,-7.3491
23.5248,14825,,,,23.5248,-7.0956
23.4936,14826,,,,23.4936,-9.2406
25.116,14827,,,,25.116,-7.1658
24.5271,14828,,,,24.5271,-7.6767
24.219,14829,,,,24.219,-6.4287
23.7393,14830,,,,23.7393,-8.7414
24.4491,14831,,,,24.4491,-10.005
24.2541,14832,,,,24.2541,-7.0488
25.7439,14833,,,,25.7439,-7.6221
23.751,14834,,,,23.751,-6.4677
24.6051,14835,,,,24.6051,-6.8148
24.7143,14836,,,,24.7143,-8.0199
24.3555,14837,,,,24.3555,-6.3039
24.7299,14838,,,,24.7299,-6.2961
24.1722,14839,,,,24.1722,-6.6471
24.765,14840,,,,24.765,-7.4037
24.5271,14841,,,,24.5271,-7.0098
24.7533,14842,,,,24.7533,-7.7157
24.5427,14843,,,,24.5427,-8.796
24.6675,14844,,,,24.6675,-6.6783
25.2876,14845,,,,25.2876,-7.8951
23.3922,14846,,,,23.3922,-6.2103
24.4257,14847,,,,24.4257,-6.6471
25.2135,14848,,,,25.2135,-7.4427
23.4663,14849,,,,23.4663,-9.2133
24.6753,14850,,,,24.6753,-7.3335
24.9639,14851,,,,24.9639,-9.8763
23.6067,14852,,,,23.6067,-6.3156
24.2736,14853,,,,24.2736,-6.2805
23.0607,14854,,,,23.0607,-6.3858
22.9632,14855,,,,22.9632,-6.3429
23.1504,14856,,,,23.1504,-6.6315
24.1059,14857,,,,24.1059,-6.4716
24.0942,14858,,,,24.0942,-6.2571
23.6106,14859,,,,23.6106,-7.6611
23.5638,14860,,,,23.5638,-5.6721
22.9203,14861,,,,22.9203,-5.2938
23.322,14862,,,,23.322,-6.8265
23.8407,14863,,,,23.8407,-7.9458
23.9382,14864,,,,23.9382,-6.8967
23.2167,14865,,,,23.2167,-6.4833
21.918,14866,,,,21.918,-6.4209
22.3626,14867,,,,22.3626,-7.9068
21.294,14868,,,,21.294,-10.5744
21.4773,14869,,,,21.4773,-6.3975
21.5592,14870,,,,21.5592,-4.74
21.3564,14871,,,,21.3564,-4.4514
22.8618,14872,,,,22.8618,-4.9623
22.6239,14873,,,,22.6239,-5.1885
22.1403,14874,,,,22.1403,-6.1947
21.645,14875,,,,21.645,-5.7228
22.2495,14876,,,,22.2495,-6.9123
21.7308,14877,,,,21.7308,-9.6813
22.8618,14878,,,,22.8618,-5.5395
20.5062,14879,,,,20.5062,-4.7829
22.3938,14880,,,,22.3938,-7.7352
21.2979,14881,,,,21.2979,-5.3874
21.8946,14882,,,,21.8946,-5.9568
21.2784,14883,,,,21.2784,-8.7609
21.2706,14884,,,,21.2706,-5.5551
20.4867,14885,,,,20.4867,-5.1807
20.9742,14886,,,,20.9742,-5.4576
22.1637,14887,,,,22.1637,-5.0247
19.1139,14888,,,,19.1139,-4.6152
22.1559,14889,,,,22.1559,-4.7634
20.0577,14890,,,,20.0577,-5.7462
21.3291,14891,,,,21.3291,-4.8882
21.5982,14892,,,,21.5982,-6.3117
20.4243,14893,,,,20.4243,-5.3835
18.8643,14894,,,,18.8643,-5.4381
19.9095,14895,,,,19.9095,-5.0052
20.6232,14896,,,,20.6232,-5.9178
21.5826,14897,,,,21.5826,-9.6774
17.7138,14898,,,,17.7138,-6.6003
18.681,14899,,,,18.681,-7.119
19.3362,14900,,,,19.3362,-6.1908
20.4633,14901,,,,20.4633,-5.4342
18.3261,14902,,,,18.3261,-6.3
19.2699,14903,,,,19.2699,-4.8609
20.4711,14904,,,,20.4711,-4.3656
18.2247,14905,,,,18.2247,-5.4225
18.603,14906,,,,18.603,-8.3241
17.7528,14907,,,,17.7528,-5.8242
20.6544,14908,,,,20.6544,-4.9467
18.8097,14909,,,,18.8097,-5.6448
19.7145,14910,,,,19.7145,-6.6744
19.9329,14911,,,,19.9329,-4.779
18.9111,14912,,,,18.9111,-6.2649
